,composition,Atoms,All Charges,Ind Charges,Cu(Uniq Charges),Mn(Uniq Charges),O(Uniq Charges),Is c_mixed,Raw_percentage,Charge_prob_per_ele,Charge_prob,normalized_charge_prob,Cu-2,Cu1,Cu2,Mn1,Mn2,Mn3,Mn4,O-2,O-1,formula,reduced_formula,mp-id,icsd_id,mp_FEPA,mp_eabovehull
66,Cu1Mn2O4,"[1, 2, 4]","(2, 1, 2, -2, -1, -1, -1)","[[2], [1, 2], [-2, -1]]",1,2,2,True,"[0.172, 0.171, 0.403, 0.799, 0.197, 0.197, 0.197]","[0.172, 0.28700000000000003, 0.34750000000000003]",0.017153990000000004,0.12868057296840124,False,False,True,True,True,False,False,True,True,Cu1Mn2O4,Mn2CuO4,"['mp-34237', 'mp-675296', 'mp-34563', 'mp-698748', 'mp-1284172', 'mp-505421', 'mp-1275201', 'mp-36921', 'mp-685330', 'mp-705869']","[[174000, 27920, 166501, 201399]]",-1.259774677175763,0.4605853064821428
67,Cu1Mn2O4,"[1, 2, 4]","(2, 1, 3, -2, -2, -1, -1)","[[2], [1, 3], [-2, -1]]",1,2,2,True,"[0.172, 0.171, 0.153, 0.799, 0.799, 0.197, 0.197]","[0.172, 0.162, 0.498]",0.013876272,0.10409278725389151,False,False,True,True,False,True,False,True,True,Cu1Mn2O4,Mn2CuO4,"['mp-34237', 'mp-675296', 'mp-34563', 'mp-698748', 'mp-1284172', 'mp-505421', 'mp-1275201', 'mp-36921', 'mp-685330', 'mp-705869']","[[174000, 27920, 166501, 201399]]",-1.259774677175763,0.4605853064821428
68,Cu1Mn2O4,"[1, 2, 4]","(2, 1, 4, -2, -2, -2, -1)","[[2], [1, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.171, 0.139, 0.799, 0.799, 0.799, 0.197]","[0.172, 0.15500000000000003, 0.6485000000000001]",0.017289010000000004,0.129693424844973,False,False,True,True,False,False,True,True,True,Cu1Mn2O4,Mn2CuO4,"['mp-34237', 'mp-675296', 'mp-34563', 'mp-698748', 'mp-1284172', 'mp-505421', 'mp-1275201', 'mp-36921', 'mp-685330', 'mp-705869']","[[174000, 27920, 166501, 201399]]",-1.259774677175763,0.4605853064821428
69,Cu1Mn2O4,"[1, 2, 4]","(2, 2, 2, -2, -2, -1, -1)","[[2], [2], [-2, -1]]",1,1,2,True,"[0.172, 0.403, 0.403, 0.799, 0.799, 0.197, 0.197]","[0.172, 0.403, 0.498]",0.034519368,0.25894687199579186,False,False,True,False,True,False,False,True,True,Cu1Mn2O4,Mn2CuO4,"['mp-34237', 'mp-675296', 'mp-34563', 'mp-698748', 'mp-1284172', 'mp-505421', 'mp-1275201', 'mp-36921', 'mp-685330', 'mp-705869']","[[174000, 27920, 166501, 201399]]",-1.259774677175763,0.4605853064821428
70,Cu1Mn2O4,"[1, 2, 4]","(2, 2, 3, -2, -2, -2, -1)","[[2], [2, 3], [-2, -1]]",1,2,2,True,"[0.172, 0.403, 0.153, 0.799, 0.799, 0.799, 0.197]","[0.172, 0.278, 0.6485000000000001]",0.031008676000000002,0.23261143294775802,False,False,True,False,True,True,False,True,True,Cu1Mn2O4,Mn2CuO4,"['mp-34237', 'mp-675296', 'mp-34563', 'mp-698748', 'mp-1284172', 'mp-505421', 'mp-1275201', 'mp-36921', 'mp-685330', 'mp-705869']","[[174000, 27920, 166501, 201399]]",-1.259774677175763,0.4605853064821428
71,Cu1Mn2O4,"[1, 2, 4]","(2, 2, 4, -2, -2, -2, -2)","[[2], [2, 4], [-2]]",1,2,1,True,"[0.172, 0.403, 0.139, 0.799, 0.799, 0.799, 0.799]","[0.172, 0.271, 0.799]",0.037242988000000005,0.27937809424485444,False,False,True,False,True,False,True,True,False,Cu1Mn2O4,Mn2CuO4,"['mp-34237', 'mp-675296', 'mp-34563', 'mp-698748', 'mp-1284172', 'mp-505421', 'mp-1275201', 'mp-36921', 'mp-685330', 'mp-705869']","[[174000, 27920, 166501, 201399]]",-1.259774677175763,0.4605853064821428
72,Cu1Mn2O4,"[1, 2, 4]","(2, 3, 3, -2, -2, -2, -2)","[[2], [3], [-2]]",1,1,1,False,"[0.172, 0.153, 0.153, 0.799, 0.799, 0.799, 0.799]","[0.172, 0.153, 0.799]",0.021026484,0.15773006796849715,False,False,True,False,False,True,False,True,False,Cu1Mn2O4,Mn2CuO4,"['mp-34237', 'mp-675296', 'mp-34563', 'mp-698748', 'mp-1284172', 'mp-505421', 'mp-1275201', 'mp-36921', 'mp-685330', 'mp-705869']","[[174000, 27920, 166501, 201399]]",-1.259774677175763,0.4605853064821428
73,Cu1Mn2O5,"[1, 2, 5]","(-2, 3, 4, -1, -1, -1, -1, -1)","[[-2], [3, 4], [-1]]",1,2,1,True,"[0.351, 0.153, 0.139, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.351, 0.14600000000000002, 0.197]",0.010095462000000001,0.07573105933609159,True,False,False,False,False,True,True,False,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
74,Cu1Mn2O5,"[1, 2, 5]","(-2, 4, 4, -2, -1, -1, -1, -1)","[[-2], [4], [-2, -1]]",1,1,2,True,"[0.351, 0.139, 0.139, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.351, 0.139, 0.3174]",0.0154856286,0.116165368000323,True,False,False,False,False,False,True,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
75,Cu1Mn2O5,"[1, 2, 5]","(1, 1, 3, -1, -1, -1, -1, -1)","[[1], [1, 3], [-1]]",1,2,1,True,"[0.414, 0.171, 0.153, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.162, 0.197]",0.013212396000000001,0.09911272465271417,False,True,False,True,False,True,False,False,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
76,Cu1Mn2O5,"[1, 2, 5]","(1, 1, 4, -2, -1, -1, -1, -1)","[[1], [1, 4], [-2, -1]]",1,2,2,True,"[0.414, 0.171, 0.139, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.15500000000000003, 0.3174]",0.020367558,0.1527871377683643,False,True,False,True,False,False,True,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
77,Cu1Mn2O5,"[1, 2, 5]","(1, 2, 2, -1, -1, -1, -1, -1)","[[1], [2], [-1]]",1,1,1,False,"[0.414, 0.403, 0.403, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.403, 0.197]",0.032867874,0.24655819774718396,False,True,False,False,True,False,False,False,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
78,Cu1Mn2O5,"[1, 2, 5]","(1, 2, 3, -2, -1, -1, -1, -1)","[[1], [2, 3], [-2, -1]]",1,2,2,True,"[0.414, 0.403, 0.153, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.278, 0.3174]",0.0365302008,0.27403112451358247,False,True,False,False,True,True,False,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
79,Cu1Mn2O5,"[1, 2, 5]","(1, 2, 4, -2, -2, -1, -1, -1)","[[1], [2, 4], [-2, -1]]",1,2,2,True,"[0.414, 0.403, 0.139, 0.799, 0.799, 0.197, 0.197, 0.197]","[0.414, 0.271, 0.4378]",0.0491185332,0.3684624390910475,False,True,False,False,True,False,True,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
80,Cu1Mn2O5,"[1, 2, 5]","(1, 3, 3, -2, -2, -1, -1, -1)","[[1], [3], [-2, -1]]",1,1,2,True,"[0.414, 0.153, 0.153, 0.799, 0.799, 0.197, 0.197, 0.197]","[0.414, 0.153, 0.4378]",0.0277311276,0.20802491948682753,False,True,False,False,False,True,False,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
81,Cu1Mn2O5,"[1, 2, 5]","(1, 3, 4, -2, -2, -2, -1, -1)","[[1], [3, 4], [-2, -1]]",1,2,2,True,"[0.414, 0.153, 0.139, 0.799, 0.799, 0.799, 0.197, 0.197]","[0.414, 0.14600000000000002, 0.5582]",0.033739840800000004,0.2530992524775076,False,True,False,False,False,True,True,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
82,Cu1Mn2O5,"[1, 2, 5]","(1, 4, 4, -2, -2, -2, -2, -1)","[[1], [4], [-2, -1]]",1,1,2,True,"[0.414, 0.139, 0.139, 0.799, 0.799, 0.799, 0.799, 0.197]","[0.414, 0.139, 0.6786000000000001]",0.03905071560000001,0.2929387540877711,False,True,False,False,False,False,True,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
83,Cu1Mn2O5,"[1, 2, 5]","(2, 1, 2, -1, -1, -1, -1, -1)","[[2], [1, 2], [-1]]",1,2,1,True,"[0.172, 0.171, 0.403, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.28700000000000003, 0.197]",0.009724708000000002,0.07294984999935264,False,False,True,True,True,False,False,False,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
84,Cu1Mn2O5,"[1, 2, 5]","(2, 1, 3, -2, -1, -1, -1, -1)","[[2], [1, 3], [-2, -1]]",1,2,2,True,"[0.172, 0.171, 0.153, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.162, 0.3174]",0.0088440336,0.06634347524976941,False,False,True,True,False,True,False,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
85,Cu1Mn2O5,"[1, 2, 5]","(2, 1, 4, -2, -2, -1, -1, -1)","[[2], [1, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.171, 0.139, 0.799, 0.799, 0.197, 0.197, 0.197]","[0.172, 0.15500000000000003, 0.4378]",0.011671748000000003,0.08755556113666797,False,False,True,True,False,False,True,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
86,Cu1Mn2O5,"[1, 2, 5]","(2, 2, 2, -2, -1, -1, -1, -1)","[[2], [2], [-2, -1]]",1,1,2,True,"[0.172, 0.403, 0.403, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.403, 0.3174]",0.022000898400000003,0.16503963287442638,False,False,True,False,True,False,False,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
87,Cu1Mn2O5,"[1, 2, 5]","(2, 2, 3, -2, -2, -1, -1, -1)","[[2], [2, 3], [-2, -1]]",1,2,2,True,"[0.172, 0.403, 0.153, 0.799, 0.799, 0.197, 0.197, 0.197]","[0.172, 0.278, 0.4378]",0.0209338448,0.15703513545802383,False,False,True,False,True,True,False,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
88,Cu1Mn2O5,"[1, 2, 5]","(2, 2, 4, -2, -2, -2, -1, -1)","[[2], [2, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.403, 0.139, 0.799, 0.799, 0.799, 0.197, 0.197]","[0.172, 0.271, 0.5582]",0.0260188184,0.19518004030973435,False,False,True,False,True,False,True,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
89,Cu1Mn2O5,"[1, 2, 5]","(2, 3, 3, -2, -2, -2, -1, -1)","[[2], [3], [-2, -1]]",1,1,2,True,"[0.172, 0.153, 0.153, 0.799, 0.799, 0.799, 0.197, 0.197]","[0.172, 0.153, 0.5582]",0.014689591200000001,0.11019389729663968,False,False,True,False,False,True,False,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
90,Cu1Mn2O5,"[1, 2, 5]","(2, 3, 4, -2, -2, -2, -2, -1)","[[2], [3, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.153, 0.139, 0.799, 0.799, 0.799, 0.799, 0.197]","[0.172, 0.14600000000000002, 0.6786000000000001]",0.017041003200000005,0.12783300303499998,False,False,True,False,False,True,True,True,True,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
91,Cu1Mn2O5,"[1, 2, 5]","(2, 4, 4, -2, -2, -2, -2, -2)","[[2], [4], [-2]]",1,1,1,False,"[0.172, 0.139, 0.139, 0.799, 0.799, 0.799, 0.799, 0.799]","[0.172, 0.139, 0.799]",0.019102492,0.1432972512916412,False,False,True,False,False,False,True,True,False,Cu1Mn2O5,Mn2CuO5,[],[],NA,NA
92,Cu1Mn2O6,"[1, 2, 6]","(-2, 4, 4, -1, -1, -1, -1, -1, -1)","[[-2], [4], [-1]]",1,1,1,False,"[0.351, 0.139, 0.139, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.351, 0.139, 0.197]",0.009611433,0.07210011813504609,True,False,False,False,False,False,True,False,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
93,Cu1Mn2O6,"[1, 2, 6]","(1, 1, 4, -1, -1, -1, -1, -1, -1)","[[1], [1, 4], [-1]]",1,2,1,True,"[0.414, 0.171, 0.139, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.15500000000000003, 0.197]",0.012641490000000002,0.09483007605660924,False,True,False,True,False,False,True,False,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
94,Cu1Mn2O6,"[1, 2, 6]","(1, 2, 3, -1, -1, -1, -1, -1, -1)","[[1], [2, 3], [-1]]",1,2,1,True,"[0.414, 0.403, 0.153, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.278, 0.197]",0.022673124,0.1700823299595959,False,True,False,False,True,True,False,False,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
95,Cu1Mn2O6,"[1, 2, 6]","(1, 2, 4, -2, -1, -1, -1, -1, -1)","[[1], [2, 4], [-2, -1]]",1,2,2,True,"[0.414, 0.403, 0.139, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.271, 0.29733333333333334]",0.033359016,0.25024249708330615,False,True,False,False,True,False,True,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
96,Cu1Mn2O6,"[1, 2, 6]","(1, 3, 3, -2, -1, -1, -1, -1, -1)","[[1], [3], [-2, -1]]",1,1,2,True,"[0.414, 0.153, 0.153, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.153, 0.29733333333333334]",0.018833687999999998,0.14128081938651602,False,True,False,False,False,True,False,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
97,Cu1Mn2O6,"[1, 2, 6]","(1, 3, 4, -2, -2, -1, -1, -1, -1)","[[1], [3, 4], [-2, -1]]",1,2,2,True,"[0.414, 0.153, 0.139, 0.799, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.14600000000000002, 0.39766666666666667]",0.024036564000000003,0.18031016852123885,False,True,False,False,False,True,True,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
98,Cu1Mn2O6,"[1, 2, 6]","(1, 4, 4, -2, -2, -2, -1, -1, -1)","[[1], [4], [-2, -1]]",1,1,2,True,"[0.414, 0.139, 0.139, 0.799, 0.799, 0.799, 0.197, 0.197, 0.197]","[0.414, 0.139, 0.498]",0.028657908,0.2149771581722811,False,True,False,False,False,False,True,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
99,Cu1Mn2O6,"[1, 2, 6]","(2, 1, 3, -1, -1, -1, -1, -1, -1)","[[2], [1, 3], [-1]]",1,2,1,True,"[0.172, 0.171, 0.153, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.162, 0.197]",0.005489208000000001,0.041177267247021344,False,False,True,True,False,True,False,False,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
100,Cu1Mn2O6,"[1, 2, 6]","(2, 1, 4, -2, -1, -1, -1, -1, -1)","[[2], [1, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.171, 0.139, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.15500000000000003, 0.29733333333333334]",0.007926906666666667,0.05946365199779795,False,False,True,True,False,False,True,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
101,Cu1Mn2O6,"[1, 2, 6]","(2, 2, 2, -1, -1, -1, -1, -1, -1)","[[2], [2], [-1]]",1,1,1,False,"[0.172, 0.403, 0.403, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.403, 0.197]",0.013655252000000001,0.10243480679351606,False,False,True,False,True,False,False,False,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
102,Cu1Mn2O6,"[1, 2, 6]","(2, 2, 3, -2, -1, -1, -1, -1, -1)","[[2], [2, 3], [-2, -1]]",1,2,2,True,"[0.172, 0.403, 0.153, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.278, 0.29733333333333334]",0.014217290666666667,0.10665093713153437,False,False,True,False,True,True,False,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
103,Cu1Mn2O6,"[1, 2, 6]","(2, 2, 4, -2, -2, -1, -1, -1, -1)","[[2], [2, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.403, 0.139, 0.799, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.271, 0.39766666666666667]",0.018536038666666668,0.13904800435298761,False,False,True,False,True,False,True,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
104,Cu1Mn2O6,"[1, 2, 6]","(2, 3, 3, -2, -2, -1, -1, -1, -1)","[[2], [3], [-2, -1]]",1,1,2,True,"[0.172, 0.153, 0.153, 0.799, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.153, 0.39766666666666667]",0.010464995999999999,0.0785031168487347,False,False,True,False,False,True,False,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
105,Cu1Mn2O6,"[1, 2, 6]","(2, 3, 4, -2, -2, -2, -1, -1, -1)","[[2], [3, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.153, 0.139, 0.799, 0.799, 0.799, 0.197, 0.197, 0.197]","[0.172, 0.14600000000000002, 0.498]",0.012505776000000001,0.09381201814239606,False,False,True,False,False,True,True,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
106,Cu1Mn2O6,"[1, 2, 6]","(2, 4, 4, -2, -2, -2, -2, -1, -1)","[[2], [4], [-2, -1]]",1,1,2,True,"[0.172, 0.139, 0.139, 0.799, 0.799, 0.799, 0.799, 0.197, 0.197]","[0.172, 0.139, 0.5983333333333334]",0.014304953333333334,0.10730853820129159,False,False,True,False,False,False,True,True,True,Cu1Mn2O6,Mn2CuO6,[],[],NA,NA
107,Cu1Mn2O7,"[1, 2, 7]","(1, 2, 4, -1, -1, -1, -1, -1, -1, -1)","[[1], [2, 4], [-1]]",1,2,1,True,"[0.414, 0.403, 0.139, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.271, 0.197]",0.022102218,0.16579968136349096,False,True,False,False,True,False,True,False,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
108,Cu1Mn2O7,"[1, 2, 7]","(1, 3, 3, -1, -1, -1, -1, -1, -1, -1)","[[1], [3], [-1]]",1,1,1,False,"[0.414, 0.153, 0.153, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.153, 0.197]",0.012478374,0.09360646217200781,False,True,False,False,False,True,False,False,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
109,Cu1Mn2O7,"[1, 2, 7]","(1, 3, 4, -2, -1, -1, -1, -1, -1, -1)","[[1], [3, 4], [-2, -1]]",1,2,2,True,"[0.414, 0.153, 0.139, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.14600000000000002, 0.28300000000000003]",0.017105652000000002,0.12831796569533258,False,True,False,False,False,True,True,True,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
110,Cu1Mn2O7,"[1, 2, 7]","(1, 4, 4, -2, -2, -1, -1, -1, -1, -1)","[[1], [4], [-2, -1]]",1,1,2,True,"[0.414, 0.139, 0.139, 0.799, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.414, 0.139, 0.369]",0.021234474,0.1592903039469312,False,True,False,False,False,False,True,True,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
111,Cu1Mn2O7,"[1, 2, 7]","(2, 1, 4, -1, -1, -1, -1, -1, -1, -1)","[[2], [1, 4], [-1]]",1,2,1,True,"[0.172, 0.171, 0.139, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.15500000000000003, 0.197]",0.0052520200000000005,0.039398002612890795,False,False,True,True,False,False,True,False,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
112,Cu1Mn2O7,"[1, 2, 7]","(2, 2, 3, -1, -1, -1, -1, -1, -1, -1)","[[2], [2, 3], [-1]]",1,2,1,True,"[0.172, 0.403, 0.153, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.278, 0.197]",0.009419752,0.07066222404118477,False,False,True,False,True,True,False,False,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
113,Cu1Mn2O7,"[1, 2, 7]","(2, 2, 4, -2, -1, -1, -1, -1, -1, -1)","[[2], [2, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.403, 0.139, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.271, 0.28300000000000003]",0.013191196000000002,0.09895369295531141,False,False,True,False,True,False,True,True,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
114,Cu1Mn2O7,"[1, 2, 7]","(2, 3, 3, -2, -1, -1, -1, -1, -1, -1)","[[2], [3], [-2, -1]]",1,1,2,True,"[0.172, 0.153, 0.153, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.153, 0.28300000000000003]",0.007447428000000001,0.05586684510023116,False,False,True,False,False,True,False,True,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
115,Cu1Mn2O7,"[1, 2, 7]","(2, 3, 4, -2, -2, -1, -1, -1, -1, -1)","[[2], [3, 4], [-2, -1]]",1,2,2,True,"[0.172, 0.153, 0.139, 0.799, 0.799, 0.197, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.14600000000000002, 0.369]",0.009266328,0.06951131464767901,False,False,True,False,False,True,True,True,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
116,Cu1Mn2O7,"[1, 2, 7]","(2, 4, 4, -2, -2, -2, -1, -1, -1, -1)","[[2], [4], [-2, -1]]",1,1,2,True,"[0.172, 0.139, 0.139, 0.799, 0.799, 0.799, 0.197, 0.197, 0.197, 0.197]","[0.172, 0.139, 0.455]",0.01087814,0.08160231456532759,False,False,True,False,False,False,True,True,True,Cu1Mn2O7,Mn2CuO7,[],[],NA,NA
117,Cu1Mn3O1,"[1, 3, 1]","(-2, 1, 1, 1, -1)","[[-2], [1], [-1]]",1,1,1,False,"[0.351, 0.171, 0.171, 0.171, 0.197]","[0.351, 0.171, 0.197]",0.011824137,0.0886987064826826,True,False,False,True,False,False,False,False,True,Cu1Mn3O1,Mn3CuO,[],[],NA,NA
118,Cu1Mn3O1,"[1, 3, 1]","(-2, 1, 1, 2, -2)","[[-2], [1, 2], [-2]]",1,2,1,True,"[0.351, 0.171, 0.171, 0.403, 0.799]","[0.351, 0.24833333333333335, 0.799]",0.069644835,0.5224403927068724,True,False,False,True,True,False,False,True,False,Cu1Mn3O1,Mn3CuO,[],[],NA,NA
119,Cu1Mn3O2,"[1, 3, 2]","(-2, 1, 1, 2, -1, -1)","[[-2], [1, 2], [-1]]",1,2,1,True,"[0.351, 0.171, 0.171, 0.403, 0.197, 0.197]","[0.351, 0.24833333333333335, 0.197]",0.017171505000000004,0.12881196165613754,True,False,False,True,True,False,False,False,True,Cu1Mn3O2,Mn3CuO2,[],[],NA,NA
120,Cu1Mn3O2,"[1, 3, 2]","(-2, 1, 1, 3, -2, -1)","[[-2], [1, 3], [-2, -1]]",1,2,2,True,"[0.351, 0.171, 0.171, 0.153, 0.799, 0.197]","[0.351, 0.165, 0.498]",0.02884167,0.21635564792596637,True,False,False,True,False,True,False,True,True,Cu1Mn3O2,Mn3CuO2,[],[],NA,NA
121,Cu1Mn3O2,"[1, 3, 2]","(-2, 1, 1, 4, -2, -2)","[[-2], [1, 4], [-2]]",1,2,1,True,"[0.351, 0.171, 0.171, 0.139, 0.799, 0.799]","[0.351, 0.16033333333333336, 0.799]",0.04496532300000001,0.3373071528751754,True,False,False,True,False,False,True,True,False,Cu1Mn3O2,Mn3CuO2,[],[],NA,NA
122,Cu1Mn3O2,"[1, 3, 2]","(-2, 1, 2, 2, -2, -1)","[[-2], [1, 2], [-2, -1]]",1,2,2,True,"[0.351, 0.171, 0.403, 0.403, 0.799, 0.197]","[0.351, 0.32566666666666666, 0.498]",0.056925882,0.4270292283306447,True,False,False,True,True,False,False,True,True,Cu1Mn3O2,Mn3CuO2,[],[],NA,NA
123,Cu1Mn3O2,"[1, 3, 2]","(-2, 1, 2, 3, -2, -2)","[[-2], [1, 2, 3], [-2]]",1,3,1,True,"[0.351, 0.171, 0.403, 0.153, 0.799, 0.799]","[0.351, 0.24233333333333335, 0.799]",0.067962141,0.5098176718092567,True,False,False,True,True,True,False,True,False,Cu1Mn3O2,Mn3CuO2,[],[],NA,NA
124,Cu1Mn3O2,"[1, 3, 2]","(-2, 2, 2, 2, -2, -2)","[[-2], [2], [-2]]",1,1,1,False,"[0.351, 0.403, 0.403, 0.403, 0.799, 0.799]","[0.351, 0.403, 0.799]",0.113020947,0.8478260869565217,True,False,False,False,True,False,False,True,False,Cu1Mn3O2,Mn3CuO2,[],[],NA,NA
125,Cu1Mn3O2,"[1, 3, 2]","(1, 1, 1, 1, -2, -2)","[[1], [1], [-2]]",1,1,1,False,"[0.414, 0.171, 0.171, 0.171, 0.799, 0.799]","[0.414, 0.171, 0.799]",0.056564406,0.42431761786600497,False,True,False,True,False,False,False,True,False,Cu1Mn3O2,Mn3CuO2,[],[],NA,NA
126,Cu1Mn3O3,"[1, 3, 3]","(-2, 1, 1, 3, -1, -1, -1)","[[-2], [1, 3], [-1]]",1,2,1,True,"[0.351, 0.171, 0.171, 0.153, 0.197, 0.197, 0.197]","[0.351, 0.165, 0.197]",0.011409255,0.08558647116750075,True,False,False,True,False,True,False,False,True,Cu1Mn3O3,Mn3CuO3,[],[],NA,NA
127,Cu1Mn3O3,"[1, 3, 3]","(-2, 1, 1, 4, -2, -1, -1)","[[-2], [1, 4], [-2, -1]]",1,2,2,True,"[0.351, 0.171, 0.171, 0.139, 0.799, 0.197, 0.197]","[0.351, 0.16033333333333336, 0.39766666666666667]",0.022379487000000003,0.16787961342514987,True,False,False,True,False,False,True,True,True,Cu1Mn3O3,Mn3CuO3,[],[],NA,NA
128,Cu1Mn3O3,"[1, 3, 3]","(-2, 1, 2, 2, -1, -1, -1)","[[-2], [1, 2], [-1]]",1,2,1,True,"[0.351, 0.171, 0.403, 0.403, 0.197, 0.197, 0.197]","[0.351, 0.32566666666666666, 0.197]",0.022518873,0.16892521682959238,True,False,False,True,True,False,False,False,True,Cu1Mn3O3,Mn3CuO3,[],[],NA,NA
129,Cu1Mn3O3,"[1, 3, 3]","(-2, 1, 2, 3, -2, -1, -1)","[[-2], [1, 2, 3], [-2, -1]]",1,3,2,True,"[0.351, 0.171, 0.403, 0.153, 0.799, 0.197, 0.197]","[0.351, 0.24233333333333335, 0.39766666666666667]",0.033825128999999995,0.25373904149705595,True,False,False,True,True,True,False,True,True,Cu1Mn3O3,Mn3CuO3,[],[],NA,NA
